Date/Time,Year,Month,Day,Total Precip (mm),Label
2016-07-23,2016,7,23,1.2,2
2016-07-24,2016,7,24,1.8,2
2016-07-25,2016,7,25,0,1
2016-07-26,2016,7,26,9.9,4
2016-07-27,2016,7,27,0,1
2016-07-28,2016,7,28,0,1
2016-07-29,2016,7,29,0,1
2016-07-30,2016,7,30,0,1
2016-07-31,2016,7,31,0,1
2016-08-01,2016,8,1,0,1
2016-08-02,2016,8,2,0,1
2016-08-03,2016,8,3,0,1
2016-08-04,2016,8,4,0.4,2
2016-08-05,2016,8,5,0,1
2016-08-06,2016,8,6,0.5,2
2016-08-07,2016,8,7,0,1
2016-08-08,2016,8,8,0,1
2016-08-09,2016,8,9,0,1
2016-08-10,2016,8,10,0,1
2016-08-11,2016,8,11,0,1
2016-08-12,2016,8,12,5.7,3
2016-08-13,2016,8,13,0,1
2016-08-14,2016,8,14,19,6
2016-08-15,2016,8,15,0,1
2016-08-16,2016,8,16,0,1
2016-08-17,2016,8,17,30.3,9
2016-08-18,2016,8,18,0,1
2016-08-19,2016,8,19,0,1
2016-08-20,2016,8,20,0,1
2016-08-21,2016,8,21,0,1
2016-08-22,2016,8,22,1.8,2
2016-08-23,2016,8,23,0,1
2016-08-24,2016,8,24,0,1
2016-08-25,2016,8,25,0,1
2016-08-26,2016,8,26,1,2
2016-08-27,2016,8,27,0,1
2016-08-28,2016,8,28,0,1
2016-08-29,2016,8,29,0,1
2016-08-30,2016,8,30,0,1
2016-08-31,2016,8,31,0,1
2016-09-01,2016,9,1,0,1
2016-09-02,2016,9,2,0,1
2016-09-03,2016,9,3,0,1
2016-09-04,2016,9,4,0,1
2016-09-05,2016,9,5,0,1
2016-09-06,2016,9,6,1.2,2
2016-09-07,2016,9,7,0,1
2016-09-08,2016,9,8,0,1
2016-09-09,2016,9,9,1.1,2
2016-09-10,2016,9,10,0,1
2016-09-11,2016,9,11,0,1
2016-09-12,2016,9,12,0,1
2016-09-13,2016,9,13,0,1
2016-09-14,2016,9,14,7.1,3
2016-09-15,2016,9,15,0,1
2016-09-16,2016,9,16,0,1
2016-09-17,2016,9,17,0,1
2016-09-18,2016,9,18,0,1
2016-09-19,2016,9,19,8.8,4
2016-09-20,2016,9,20,7.9,3
2016-09-21,2016,9,21,0,1
2016-09-22,2016,9,22,0,1
2016-09-23,2016,9,23,0,1
2016-09-24,2016,9,24,0.2,2
2016-09-25,2016,9,25,,Null
2016-09-26,2016,9,26,0,1
2016-09-27,2016,9,27,20.4,7
2016-09-28,2016,9,28,0,1
2016-09-29,2016,9,29,0,1
2016-09-30,2016,9,30,0,1
2016-10-01,2016,10,1,0,1
2016-10-02,2016,10,2,10.4,4
2016-10-03,2016,10,3,0.2,2
2016-10-04,2016,10,4,0,1
2016-10-05,2016,10,5,0.2,2
2016-10-06,2016,10,6,0,1
2016-10-07,2016,10,7,0,1
2016-10-08,2016,10,8,0,1
2016-10-09,2016,10,9,19.1,6
2016-10-10,2016,10,10,74.5,10
2016-10-11,2016,10,11,0,1
2016-10-12,2016,10,12,,Null
2016-10-13,2016,10,13,0,1
2016-10-14,2016,10,14,0,1
2016-10-15,2016,10,15,0,1
2016-10-16,2016,10,16,0,1
2016-10-17,2016,10,17,0,1
2016-10-18,2016,10,18,0,1
2016-10-19,2016,10,19,0,1
2016-10-20,2016,10,20,0,1
2016-10-21,2016,10,21,8.2,4
2016-10-22,2016,10,22,59,10
2016-10-23,2016,10,23,0,1
2016-10-24,2016,10,24,,Null
2016-10-25,2016,10,25,0,1
2016-10-26,2016,10,26,,Null
2016-10-27,2016,10,27,,Null
2016-10-28,2016,10,28,26.4,8
2016-10-29,2016,10,29,6.5,3
2016-10-30,2016,10,30,0.2,2
2016-10-31,2016,10,31,0,1
2016-11-01,2016,11,1,0,1
2016-11-02,2016,11,2,0,1
2016-11-03,2016,11,3,4,3
2016-11-04,2016,11,4,0.9,2
2016-11-05,2016,11,5,0,1
2016-11-06,2016,11,6,2.8,2
2016-11-07,2016,11,7,0,1
2016-11-08,2016,11,8,0,1
2016-11-09,2016,11,9,0,1
2016-11-10,2016,11,10,0,1
2016-11-11,2016,11,11,0,1
2016-11-12,2016,11,12,0,1
2016-11-13,2016,11,13,0,1
2016-11-14,2016,11,14,0,1
2016-11-15,2016,11,15,0,1
2016-11-16,2016,11,16,9.2,4
2016-11-17,2016,11,17,0,1
2016-11-18,2016,11,18,17.5,6
2016-11-19,2016,11,19,17.3,6
2016-11-20,2016,11,20,1.2,2
2016-11-21,2016,11,21,1,2
2016-11-22,2016,11,22,0.2,2
2016-11-23,2016,11,23,0,1
2016-11-24,2016,11,24,0,1
2016-11-25,2016,11,25,0,1
2016-11-26,2016,11,26,0,1
2016-11-27,2016,11,27,20.9,7
2016-11-28,2016,11,28,0,1
2016-11-29,2016,11,29,3,2
2016-11-30,2016,11,30,21.5,7
2016-12-01,2016,12,1,24,8
2016-12-02,2016,12,2,0,1
2016-12-03,2016,12,3,0,1
2016-12-04,2016,12,4,,Null
2016-12-05,2016,12,5,0,1
2016-12-06,2016,12,6,0,1
2016-12-07,2016,12,7,0,1
2016-12-08,2016,12,8,5.8,3
2016-12-09,2016,12,9,1.4,2
2016-12-10,2016,12,10,0.2,2
2016-12-11,2016,12,11,0,1
2016-12-12,2016,12,12,20.4,7
2016-12-13,2016,12,13,0,1
2016-12-14,2016,12,14,11.9,4
2016-12-15,2016,12,15,3.9,2
2016-12-16,2016,12,16,0.3,2
2016-12-17,2016,12,17,16.5,6
2016-12-18,2016,12,18,8.7,4
2016-12-19,2016,12,19,0,1
2016-12-20,2016,12,20,0,1
2016-12-21,2016,12,21,,Null
2016-12-22,2016,12,22,5.7,3
2016-12-23,2016,12,23,0.2,2
2016-12-24,2016,12,24,9.8,4
2016-12-25,2016,12,25,6.3,3
2016-12-26,2016,12,26,,Null
2016-12-27,2016,12,27,,Null
2016-12-28,2016,12,28,,Null
2016-12-29,2016,12,29,,Null
2016-12-30,2016,12,30,,Null
2016-12-31,2016,12,31,,Null
2017-01-01,2017,1,1,,Null
2017-01-02,2017,1,2,,Null
2017-01-03,2017,1,3,,Null
2017-01-04,2017,1,4,,Null
2017-01-05,2017,1,5,1.8,2
2017-01-06,2017,1,6,4.9,3
2017-01-07,2017,1,7,,Null
2017-01-08,2017,1,8,,Null
2017-01-09,2017,1,9,,Null
2017-01-10,2017,1,10,,Null
2017-01-11,2017,1,11,7,3
2017-01-12,2017,1,12,6.6,3
2017-01-13,2017,1,13,,Null
2017-01-14,2017,1,14,,Null
2017-01-15,2017,1,15,,Null
2017-01-16,2017,1,16,,Null
2017-01-17,2017,1,17,0,1
2017-01-18,2017,1,18,0,1
2017-01-19,2017,1,19,0,1
2017-01-20,2017,1,20,0,1
2017-01-21,2017,1,21,0.2,2
2017-01-22,2017,1,22,0,1
2017-01-23,2017,1,23,0,1
2017-01-24,2017,1,24,39.4,10
2017-01-25,2017,1,25,49.5,10
2017-01-26,2017,1,26,5.6,3
2017-01-27,2017,1,27,0.4,2
2017-01-28,2017,1,28,0.5,2
2017-01-29,2017,1,29,0,1
2017-01-30,2017,1,30,0,1
2017-01-31,2017,1,31,0,1
2017-02-01,2017,2,1,4.1,3
2017-02-02,2017,2,2,0.2,2
2017-02-03,2017,2,3,0,1
2017-02-04,2017,2,4,0,1
2017-02-05,2017,2,5,3.7,2
2017-02-06,2017,2,6,0.6,2
2017-02-07,2017,2,7,1.1,2
2017-02-08,2017,2,8,9.3,4
2017-02-09,2017,2,9,15.7,5
2017-02-10,2017,2,10,0.7,2
2017-02-11,2017,2,11,0,1
2017-02-12,2017,2,12,0,1
2017-02-13,2017,2,13,23.6,7
2017-02-14,2017,2,14,1,2
2017-02-15,2017,2,15,4,3
2017-02-16,2017,2,16,9.5,4
2017-02-17,2017,2,17,0,1
2017-02-18,2017,2,18,0,1
2017-02-19,2017,2,19,0,1
2017-02-20,2017,2,20,0.4,2
2017-02-21,2017,2,21,0,1
2017-02-22,2017,2,22,0,1
2017-02-23,2017,2,23,0,1
2017-02-24,2017,2,24,0,1
2017-02-25,2017,2,25,7.8,3
2017-02-26,2017,2,26,11.7,4
2017-02-27,2017,2,27,0.2,2
2017-02-28,2017,2,28,0,1
2017-03-01,2017,3,1,1.3,2
2017-03-02,2017,3,2,0.9,2
2017-03-03,2017,3,3,0,1
2017-03-04,2017,3,4,0,1
2017-03-05,2017,3,5,0.2,2
2017-03-06,2017,3,6,0,1
2017-03-07,2017,3,7,3.2,2
2017-03-08,2017,3,8,16.3,6
2017-03-09,2017,3,9,0.2,2
2017-03-10,2017,3,10,1.6,2
2017-03-11,2017,3,11,0.5,2
2017-03-12,2017,3,12,0,1
2017-03-13,2017,3,13,0,1
2017-03-14,2017,3,14,,Null
2017-03-15,2017,3,15,1.9,2
2017-03-16,2017,3,16,0.2,2
2017-03-17,2017,3,17,0,1
2017-03-18,2017,3,18,0,1
2017-03-19,2017,3,19,12.4,5
2017-03-20,2017,3,20,4.4,3
2017-03-21,2017,3,21,0,1
2017-03-22,2017,3,22,0.4,2
2017-03-23,2017,3,23,0,1
2017-03-24,2017,3,24,1,2
2017-03-25,2017,3,25,1.8,2
2017-03-26,2017,3,26,0,1
2017-03-27,2017,3,27,12.2,5
2017-03-28,2017,3,28,3.5,2
2017-03-29,2017,3,29,10.2,4
2017-03-30,2017,3,30,0,1
2017-03-31,2017,3,31,0,1
2017-04-01,2017,4,1,0,1
2017-04-02,2017,4,2,2.9,2
2017-04-03,2017,4,3,0,1
2017-04-04,2017,4,4,,Null
2017-04-05,2017,4,5,0,1
2017-04-06,2017,4,6,10.1,4
2017-04-07,2017,4,7,23.9,7
2017-04-08,2017,4,8,0.2,2
2017-04-09,2017,4,9,0.2,2
2017-04-10,2017,4,10,0,1
2017-04-11,2017,4,11,0,1
2017-04-12,2017,4,12,0,1
2017-04-13,2017,4,13,0,1
2017-04-14,2017,4,14,0,1
2017-04-15,2017,4,15,0,1
2017-04-16,2017,4,16,0,1
2017-04-17,2017,4,17,0,1
2017-04-18,2017,4,18,0,1
2017-04-19,2017,4,19,0,1
2017-04-20,2017,4,20,0,1
2017-04-21,2017,4,21,0,1
2017-04-22,2017,4,22,10,4
2017-04-23,2017,4,23,4.1,3
2017-04-24,2017,4,24,,Null
2017-04-25,2017,4,25,,Null
2017-04-26,2017,4,26,,Null
2017-04-27,2017,4,27,,Null
2017-04-28,2017,4,28,0.4,2
2017-04-29,2017,4,29,0,1
2017-04-30,2017,4,30,0,1
2017-05-01,2017,5,1,8.2,4
2017-05-02,2017,5,2,12.1,5
2017-05-03,2017,5,3,0,1
2017-05-04,2017,5,4,0,1
2017-05-05,2017,5,5,3.5,2
2017-05-06,2017,5,6,6.9,3
2017-05-07,2017,5,7,20.7,7
2017-05-08,2017,5,8,5.2,3
2017-05-09,2017,5,9,21.6,7
2017-05-10,2017,5,10,1.2,2
2017-05-11,2017,5,11,1.5,2
2017-05-12,2017,5,12,0,1
2017-05-13,2017,5,13,0,1
2017-05-14,2017,5,14,24.4,8
2017-05-15,2017,5,15,6.6,3
2017-05-16,2017,5,16,0.7,2
2017-05-17,2017,5,17,0,1
2017-05-18,2017,5,18,0,1
2017-05-19,2017,5,19,0,1
2017-05-20,2017,5,20,0,1
2017-05-21,2017,5,21,0,1
2017-05-22,2017,5,22,0,1
2017-05-23,2017,5,23,16.3,6
2017-05-24,2017,5,24,0,1
2017-05-25,2017,5,25,3,2
2017-05-26,2017,5,26,32.1,10
2017-05-27,2017,5,27,1.6,2
2017-05-28,2017,5,28,0,1
2017-05-29,2017,5,29,0,1
2017-05-30,2017,5,30,0,1
2017-05-31,2017,5,31,1.6,2
2017-06-01,2017,6,1,1.1,2
2017-06-02,2017,6,2,0,1
2017-06-03,2017,6,3,10.1,4
2017-06-04,2017,6,4,0,1
2017-06-05,2017,6,5,0,1
2017-06-06,2017,6,6,0,1
2017-06-07,2017,6,7,0,1
2017-06-08,2017,6,8,0,1
2017-06-09,2017,6,9,35.4,10
2017-06-10,2017,6,10,0.2,2
2017-06-11,2017,6,11,0,1
2017-06-12,2017,6,12,0.4,2
2017-06-13,2017,6,13,0,1
2017-06-14,2017,6,14,0,1
2017-06-15,2017,6,15,0,1
2017-06-16,2017,6,16,0,1
2017-06-17,2017,6,17,14.1,5
2017-06-18,2017,6,18,0.6,2
2017-06-19,2017,6,19,0,1
2017-06-20,2017,6,20,20.9,7
2017-06-21,2017,6,21,1.6,2
2017-06-22,2017,6,22,0,1
2017-06-23,2017,6,23,0.5,2
2017-06-24,2017,6,24,4.3,3
2017-06-25,2017,6,25,0.2,2
2017-06-26,2017,6,26,0,1
2017-06-27,2017,6,27,0.2,2
2017-06-28,2017,6,28,0,1
2017-06-29,2017,6,29,0,1
2017-06-30,2017,6,30,4,3
2017-07-01,2017,7,1,12.3,5
2017-07-02,2017,7,2,39.5,10
2017-07-03,2017,7,3,0.2,2
2017-07-04,2017,7,4,0,1
2017-07-05,2017,7,5,0,1
2017-07-06,2017,7,6,0,1
2017-07-07,2017,7,7,3.5,2
2017-07-08,2017,7,8,21.9,7
2017-07-09,2017,7,9,0,1
2017-07-10,2017,7,10,,Null
2017-07-11,2017,7,11,0,1
2017-07-12,2017,7,12,0,1
2017-07-13,2017,7,13,0,1
2017-07-14,2017,7,14,0,1
2017-07-15,2017,7,15,0,1
2017-07-16,2017,7,16,0,1
2017-07-17,2017,7,17,0,1
2017-07-18,2017,7,18,0,1
2017-07-19,2017,7,19,0,1
2017-07-20,2017,7,20,0,1
2017-07-21,2017,7,21,0,1
2017-07-22,2017,7,22,0,1
2017-07-23,2017,7,23,0,1
2017-07-24,2017,7,24,6.7,3
2017-07-25,2017,7,25,3.9,2
2017-07-26,2017,7,26,0,1
2017-07-27,2017,7,27,0,1
2017-07-28,2017,7,28,0.2,2
2017-07-29,2017,7,29,0,1
2017-07-30,2017,7,30,0,1
2017-07-31,2017,7,31,0,1
2017-08-01,2017,8,1,0,1
2017-08-02,2017,8,2,0,1
2017-08-03,2017,8,3,0,1
2017-08-04,2017,8,4,0,1
2017-08-05,2017,8,5,0,1
2017-08-06,2017,8,6,4.6,3
2017-08-07,2017,8,7,0,1
2017-08-08,2017,8,8,7.8,3
2017-08-09,2017,8,9,0,1
2017-08-10,2017,8,10,0,1
2017-08-11,2017,8,11,0,1
2017-08-12,2017,8,12,16.8,6
2017-08-13,2017,8,13,1.5,2
2017-08-14,2017,8,14,0,1
2017-08-15,2017,8,15,0,1
2017-08-16,2017,8,16,0,1
2017-08-17,2017,8,17,0,1
2017-08-18,2017,8,18,0,1
2017-08-19,2017,8,19,22.8,7
2017-08-20,2017,8,20,0.2,2
2017-08-21,2017,8,21,0,1
2017-08-22,2017,8,22,0,1
2017-08-23,2017,8,23,9.7,4
2017-08-24,2017,8,24,0,1
2017-08-25,2017,8,25,0,1
2017-08-26,2017,8,26,0,1
2017-08-27,2017,8,27,0.7,2
2017-08-28,2017,8,28,0,1
2017-08-29,2017,8,29,0,1
2017-08-30,2017,8,30,10.1,4
2017-08-31,2017,8,31,0.5,2
2017-09-01,2017,9,1,0,1
2017-09-02,2017,9,2,0,1
2017-09-03,2017,9,3,30.3,9
2017-09-04,2017,9,4,0.6,2
2017-09-05,2017,9,5,0,1
2017-09-06,2017,9,6,2,2
2017-09-07,2017,9,7,28.1,9
2017-09-08,2017,9,8,0,1
2017-09-09,2017,9,9,0,1
2017-09-10,2017,9,10,0,1
2017-09-11,2017,9,11,0,1
2017-09-12,2017,9,12,0,1
2017-09-13,2017,9,13,0,1
2017-09-14,2017,9,14,0,1
2017-09-15,2017,9,15,0,1
2017-09-16,2017,9,16,0,1
2017-09-17,2017,9,17,0,1
2017-09-18,2017,9,18,0,1
2017-09-19,2017,9,19,1.1,2
2017-09-20,2017,9,20,13,5
2017-09-21,2017,9,21,0,1
2017-09-22,2017,9,22,0,1
2017-09-23,2017,9,23,0,1
2017-09-24,2017,9,24,0,1
2017-09-25,2017,9,25,0,1
2017-09-26,2017,9,26,0,1
2017-09-27,2017,9,27,0.6,2
2017-09-28,2017,9,28,34.8,10
2017-09-29,2017,9,29,0,1
2017-09-30,2017,9,30,0,1
2017-10-01,2017,10,1,0,1
2017-10-02,2017,10,2,0,1
2017-10-03,2017,10,3,0,1
2017-10-04,2017,10,4,0,1
2017-10-05,2017,10,5,0,1
2017-10-06,2017,10,6,0.3,2
2017-10-07,2017,10,7,0,1
2017-10-08,2017,10,8,1.2,2
2017-10-09,2017,10,9,10.4,4
2017-10-10,2017,10,10,11.6,4
2017-10-11,2017,10,11,0,1
2017-10-12,2017,10,12,0,1
2017-10-13,2017,10,13,0,1
2017-10-14,2017,10,14,0,1
2017-10-15,2017,10,15,0,1
2017-10-16,2017,10,16,0,1
2017-10-17,2017,10,17,0,1
2017-10-18,2017,10,18,0,1
2017-10-19,2017,10,19,0,1
2017-10-20,2017,10,20,0,1
2017-10-21,2017,10,21,0,1
2017-10-22,2017,10,22,0,1
2017-10-23,2017,10,23,0,1
2017-10-24,2017,10,24,0.2,2
2017-10-25,2017,10,25,0,1
2017-10-26,2017,10,26,15.3,5
2017-10-27,2017,10,27,0,1
2017-10-28,2017,10,28,0,1
2017-10-29,2017,10,29,0,1
2017-10-30,2017,10,30,13.2,5
2017-10-31,2017,10,31,0,1
2017-11-01,2017,11,1,0,1
2017-11-02,2017,11,2,0,1
2017-11-03,2017,11,3,0.2,2
2017-11-04,2017,11,4,0,1
2017-11-05,2017,11,5,0,1
2017-11-06,2017,11,6,5.5,3
2017-11-07,2017,11,7,0.8,2
2017-11-08,2017,11,8,0,1
2017-11-09,2017,11,9,0,1
2017-11-10,2017,11,10,6.6,3
2017-11-11,2017,11,11,0.2,2
2017-11-12,2017,11,12,0,1
2017-11-13,2017,11,13,0.3,2
2017-11-14,2017,11,14,2.2,2
2017-11-15,2017,11,15,0,1
2017-11-16,2017,11,16,19.5,6
2017-11-17,2017,11,17,17.8,6
2017-11-18,2017,11,18,0,1
2017-11-19,2017,11,19,16.9,6
2017-11-20,2017,11,20,0,1
2017-11-21,2017,11,21,0,1
2017-11-22,2017,11,22,,Null
2017-11-23,2017,11,23,,Null
2017-11-24,2017,11,24,,Null
2017-11-25,2017,11,25,,Null
2017-11-26,2017,11,26,,Null
2017-11-27,2017,11,27,,Null
2017-11-28,2017,11,28,0,1
2017-11-29,2017,11,29,0,1
2017-11-30,2017,11,30,0.2,2
2017-12-01,2017,12,1,20.2,7
2017-12-02,2017,12,2,1.6,2
2017-12-03,2017,12,3,0.2,2
2017-12-04,2017,12,4,0,1
2017-12-05,2017,12,5,0,1
2017-12-06,2017,12,6,25.2,8
2017-12-07,2017,12,7,,Null
2017-12-08,2017,12,8,,Null
2017-12-09,2017,12,9,27.6,8
2017-12-10,2017,12,10,10.1,4
2017-12-11,2017,12,11,2,2
2017-12-12,2017,12,12,17.5,6
2017-12-13,2017,12,13,11.1,4
2017-12-14,2017,12,14,0,1
2017-12-15,2017,12,15,1.6,2
2017-12-16,2017,12,16,0.7,2
2017-12-17,2017,12,17,0.2,2
2017-12-18,2017,12,18,,Null
2017-12-19,2017,12,19,7,3
2017-12-20,2017,12,20,1.2,2
2017-12-21,2017,12,21,0,1
2017-12-22,2017,12,22,0,1
2017-12-23,2017,12,23,29.1,9
2017-12-24,2017,12,24,0.7,2
2017-12-25,2017,12,25,9.9,4
2017-12-26,2017,12,26,0,1
2017-12-27,2017,12,27,0,1
2017-12-28,2017,12,28,0,1
2017-12-29,2017,12,29,0,1
2017-12-30,2017,12,30,0,1
2017-12-31,2017,12,31,0,1
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
,,,,,Null
